,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,cluster,cluster_predicted,dbscan_cluster
592,Si,Si,No,Si,No,Si,2,0,2
593,No,Si,No,No,No,Si,1,1,1
594,No,Si,Si,Si,No,Si,2,1,36
595,Si,Si,No,Si,No,Si,2,0,2
596,Si,Si,Si,Si,No,Si,2,0,20
597,Si,Si,No,Si,Si,Si,0,0,5
598,No,Si,No,No,No,Si,1,1,1
599,Si,Si,No,Si,No,Si,2,0,2
600,Si,Si,No,No,No,Si,1,2,0
601,Si,Si,No,No,No,Si,1,2,0
602,Si,Si,No,No,No,Si,1,2,0
603,Si,Si,No,No,No,Si,1,2,0
604,No,Si,No,Si,No,Si,2,1,9
605,Si,Si,Si,No,No,Si,1,2,12
606,Si,Si,No,No,No,Si,1,2,0
607,Si,Si,No,No,No,Si,1,2,0
608,Si,Si,No,No,No,Si,1,2,0
609,Si,Si,No,No,Si,Si,0,2,4
610,Si,Si,No,No,Si,No,0,2,14
611,No,Si,No,Si,Si,Si,0,1,3
612,Si,Si,No,No,No,Si,1,2,0
613,Si,Si,No,No,No,No,1,2,23
614,Si,Si,No,Si,Si,Si,0,0,5
615,Si,Si,No,No,No,No,1,2,23
616,No,Si,No,Si,Si,Si,0,1,3
617,Si,Si,No,No,Si,Si,0,2,4
618,Si,Si,Si,No,Si,Si,0,2,15
619,No,Si,No,No,Si,Si,0,1,13
620,Si,Si,Si,No,Si,Si,0,2,15
621,Si,Si,No,No,Si,Si,0,2,4
622,Si,Si,No,No,Si,Si,0,2,4
623,No,Si,No,Si,Si,Si,0,1,3
624,No,Si,No,Si,Si,Si,0,1,3
625,No,Si,No,Si,Si,Si,0,1,3
626,Si,Si,Si,Si,Si,Si,0,0,7
627,No,Si,No,Si,Si,Si,0,1,3
628,Si,Si,No,No,Si,Si,0,2,4
629,No,Si,No,Si,Si,Si,0,1,3
630,Si,Si,Si,Si,Si,Si,0,0,7
631,No,Si,No,Si,Si,Si,0,1,3
632,No,Si,No,No,Si,Si,0,1,13
633,Si,Si,No,Si,Si,Si,0,0,5
634,No,Si,No,No,Si,No,0,1,24
635,No,Si,No,Si,No,No,2,1,19
636,Si,Si,No,Si,Si,Si,0,0,5
637,No,Si,No,No,Si,No,0,1,24
638,Si,No,No,Si,No,Si,2,0,33
639,Si,Si,No,No,No,Si,1,2,0
640,Si,Si,No,No,Si,Si,0,2,4
641,Si,Si,No,No,Si,Si,0,2,4
642,Si,Si,Si,No,No,Si,1,2,12
643,Si,Si,Si,No,No,Si,1,2,12
644,Si,Si,No,No,No,Si,1,2,0
645,Si,Si,No,Si,No,Si,2,0,2
646,Si,Si,No,No,No,Si,1,2,0
647,Si,Si,No,Si,No,Si,2,0,2
648,Si,Si,No,No,No,Si,1,2,0
649,Si,Si,No,Si,No,Si,2,0,2
650,Si,Si,Si,Si,No,Si,2,0,20
651,No,No,Si,No,No,No,1,1,21
652,Si,Si,No,Si,No,Si,2,0,2
653,Si,Si,No,Si,No,Si,2,0,2
654,No,Si,No,No,No,Si,1,1,1
655,Si,Si,No,Si,No,Si,2,0,2
656,Si,Si,No,No,No,Si,1,2,0
657,Si,Si,No,No,No,Si,1,2,0
658,Si,Si,No,No,No,Si,1,2,0
659,Si,Si,No,No,No,Si,1,2,0
660,No,Si,No,No,No,Si,1,1,1
661,Si,Si,Si,Si,No,Si,2,0,20
662,No,Si,No,No,Si,Si,0,1,13
663,Si,Si,No,Si,No,Si,2,0,2
664,Si,Si,No,No,No,Si,1,2,0
665,Si,Si,No,No,No,No,1,2,23
666,No,Si,No,No,Si,No,0,1,24
667,Si,Si,No,Si,No,Si,2,0,2
668,No,Si,No,No,No,Si,1,1,1
669,Si,Si,No,No,No,Si,1,2,0
670,Si,Si,No,No,No,Si,1,2,0
671,No,Si,No,Si,No,Si,2,1,9
672,Si,Si,No,Si,No,Si,2,0,2
673,No,Si,No,No,No,Si,1,1,1
674,Si,Si,No,Si,No,Si,2,0,2
675,No,Si,No,Si,No,Si,2,1,9
676,Si,Si,No,Si,No,Si,2,0,2
677,Si,Si,Si,Si,No,Si,2,0,20
678,Si,Si,No,No,No,Si,1,2,0
679,No,Si,Si,No,Si,No,0,1,27
680,Si,Si,No,No,Si,No,0,2,14
681,Si,Si,No,No,Si,Si,0,2,4
682,No,Si,Si,No,Si,Si,0,1,30
683,Si,Si,No,No,Si,Si,0,2,4
684,Si,Si,No,No,Si,Si,0,2,4
685,Si,Si,No,No,Si,Si,0,2,4
686,Si,Si,No,No,No,Si,1,2,0
687,Si,Si,No,No,No,No,1,2,23
688,Si,Si,No,No,Si,Si,0,2,4
689,Si,Si,No,No,Si,Si,0,2,4
690,Si,Si,No,No,No,No,1,2,23
691,No,Si,No,Si,No,Si,2,1,9
692,Si,Si,No,No,No,No,1,2,23
693,Si,Si,No,No,No,Si,1,2,0
694,Si,Si,No,No,Si,Si,0,2,4
695,Si,Si,No,No,No,Si,1,2,0
696,No,Si,No,Si,Si,Si,0,1,3
697,No,Si,No,No,Si,Si,0,1,13
698,Si,Si,No,Si,Si,Si,0,0,5
699,No,Si,No,No,Si,Si,0,1,13
700,Si,Si,No,Si,Si,Si,0,0,5
701,Si,Si,No,Si,Si,No,0,0,35
702,Si,Si,No,No,Si,Si,0,2,4
703,Si,Si,No,No,Si,Si,0,2,4
704,No,Si,Si,No,No,No,1,1,10
705,Si,Si,No,No,Si,Si,0,2,4
706,No,Si,No,No,Si,Si,0,1,13
707,Si,Si,No,No,No,No,1,2,23
708,Si,Si,Si,No,Si,Si,0,2,15
709,Si,Si,Si,No,Si,Si,0,2,15
710,Si,Si,No,Si,Si,Si,0,0,5
711,Si,Si,No,Si,No,Si,2,0,2
712,Si,Si,No,No,Si,Si,0,2,4
713,Si,Si,Si,Si,Si,Si,0,0,7
714,Si,No,No,No,No,No,1,2,18
715,No,Si,No,No,Si,Si,0,1,13
716,No,Si,No,Si,No,Si,2,1,9
717,Si,Si,No,Si,Si,Si,0,0,5
718,No,Si,No,No,No,Si,1,1,1
719,Si,Si,No,Si,No,Si,2,0,2
720,Si,No,No,No,No,Si,1,2,6
721,No,Si,No,No,No,Si,1,1,1
722,Si,Si,Si,No,No,Si,1,2,12
723,No,Si,No,No,No,Si,1,1,1
724,No,Si,No,No,No,Si,1,1,1
725,No,Si,No,No,No,Si,1,1,1
726,Si,Si,No,No,No,Si,1,2,0
727,Si,Si,No,Si,Si,Si,0,0,5
728,No,Si,Si,No,Si,No,0,1,27
729,Si,Si,No,Si,Si,Si,0,0,5
730,Si,Si,No,Si,Si,Si,0,0,5
731,Si,Si,No,No,No,Si,1,2,0
732,Si,Si,No,No,No,Si,1,2,0
733,Si,Si,No,No,No,Si,1,2,0
734,Si,Si,No,Si,No,Si,2,0,2
735,Si,Si,No,No,No,Si,1,2,0
736,Si,Si,No,No,No,Si,1,2,0
737,Si,Si,No,No,No,Si,1,2,0
738,Si,Si,No,No,No,Si,1,2,0
739,Si,Si,No,Si,No,Si,2,0,2
740,Si,Si,No,No,No,Si,1,2,0
741,Si,Si,No,Si,No,Si,2,0,2
742,Si,Si,Si,Si,No,Si,2,0,20
743,Si,Si,No,No,No,Si,1,2,0
744,No,Si,No,Si,No,Si,2,1,9
745,No,Si,No,No,No,Si,1,1,1
746,Si,Si,No,No,No,Si,1,2,0
747,Si,Si,Si,No,No,Si,1,2,12
748,Si,Si,No,Si,No,Si,2,0,2
749,Si,Si,No,No,No,Si,1,2,0
750,Si,Si,No,No,No,Si,1,2,0
751,No,Si,No,Si,No,Si,2,1,9
752,No,Si,No,No,No,Si,1,1,1
753,Si,Si,No,No,No,Si,1,2,0
754,Si,Si,No,No,No,Si,1,2,0
755,Si,Si,No,No,No,Si,1,2,0
756,Si,Si,Si,Si,No,Si,2,0,20
757,No,Si,No,Si,No,Si,2,1,9
758,No,Si,No,No,No,Si,1,1,1
759,Si,Si,No,No,No,Si,1,2,0
760,No,Si,No,No,No,No,1,1,17
761,Si,Si,No,No,Si,No,0,2,14
762,Si,Si,No,No,Si,Si,0,2,4
763,No,Si,No,No,No,Si,1,1,1
764,Si,Si,No,No,Si,Si,0,2,4
765,Si,Si,No,No,No,No,1,2,23
766,Si,Si,No,No,No,No,1,2,23
767,Si,Si,Si,No,No,No,1,2,8
768,Si,Si,No,No,No,No,1,2,23
769,No,Si,No,No,Si,No,0,1,24
770,Si,Si,No,No,No,No,1,2,23
771,No,Si,No,No,No,No,1,1,17
772,Si,Si,No,No,Si,Si,0,2,4
773,Si,Si,No,Si,Si,Si,0,0,5
774,Si,Si,No,No,Si,Si,0,2,4
775,No,Si,No,No,Si,Si,0,1,13
776,No,Si,No,Si,Si,Si,0,1,3
777,Si,Si,No,Si,Si,No,0,0,35
778,Si,Si,No,No,Si,Si,0,2,4
779,Si,Si,No,No,Si,Si,0,2,4
780,No,Si,No,Si,Si,Si,0,1,3
781,Si,Si,No,Si,Si,Si,0,0,5
782,Si,Si,No,Si,Si,Si,0,0,5
783,Si,Si,No,Si,Si,Si,0,0,5
784,No,No,No,No,No,No,1,1,22
785,Si,Si,No,Si,Si,Si,0,0,5
786,Si,Si,No,No,Si,Si,0,2,4
787,No,Si,No,No,Si,Si,0,1,13
788,Si,Si,No,Si,Si,Si,0,0,5
789,Si,Si,No,Si,Si,No,0,0,35
790,Si,Si,No,Si,Si,Si,0,0,5
791,No,Si,No,No,No,No,1,1,17
792,No,Si,No,Si,Si,Si,0,1,3
793,No,Si,No,Si,No,Si,2,1,9
794,Si,Si,No,Si,No,Si,2,0,2
795,Si,Si,No,Si,Si,No,0,0,35
796,No,Si,No,Si,Si,Si,0,1,3
797,Si,Si,Si,Si,Si,Si,0,0,7
798,No,Si,No,Si,No,Si,2,1,9
799,No,Si,No,No,No,Si,1,1,1
800,Si,Si,No,No,No,No,1,2,23
801,No,Si,No,No,Si,Si,0,1,13
802,No,Si,No,No,No,No,1,1,17
803,No,Si,No,Si,Si,Si,0,1,3
804,Si,Si,Si,No,No,Si,1,2,12
805,No,No,No,No,Si,No,0,1,38
806,No,Si,No,Si,No,Si,2,1,9
807,Si,Si,No,Si,No,Si,2,0,2
808,No,No,Si,No,No,No,1,1,21
809,Si,Si,No,No,Si,Si,0,2,4
810,Si,Si,No,No,No,Si,1,2,0
811,Si,Si,No,No,No,Si,1,2,0
812,Si,Si,No,No,No,Si,1,2,0
813,No,Si,No,Si,Si,Si,0,1,3
814,Si,Si,No,Si,Si,Si,0,0,5
815,Si,Si,No,No,No,Si,1,2,0
816,Si,Si,No,No,No,Si,1,2,0
817,No,Si,No,Si,No,Si,2,1,9
818,Si,Si,No,Si,No,Si,2,0,2
819,Si,Si,No,No,No,Si,1,2,0
820,No,No,No,No,Si,Si,0,1,39
821,Si,Si,No,No,No,Si,1,2,0
822,Si,Si,No,Si,No,Si,2,0,2
823,Si,Si,Si,No,No,Si,1,2,12
824,Si,Si,No,No,No,Si,1,2,0
825,Si,Si,No,Si,No,Si,2,0,2
826,No,Si,No,No,No,Si,1,1,1
827,Si,No,No,No,No,Si,1,2,6
828,No,Si,No,Si,No,Si,2,1,9
829,No,Si,No,Si,No,Si,2,1,9
830,No,Si,No,No,Si,Si,0,1,13
831,Si,Si,No,Si,No,Si,2,0,2
832,Si,Si,No,No,No,Si,1,2,0
833,Si,Si,No,Si,No,Si,2,0,2
834,Si,Si,No,Si,No,Si,2,0,2
835,Si,Si,No,No,No,Si,1,2,0
836,Si,Si,No,Si,No,Si,2,0,2
837,Si,Si,No,Si,No,Si,2,0,2
838,No,Si,No,No,No,Si,1,1,1
839,Si,Si,No,No,Si,Si,0,2,4
840,Si,Si,No,Si,No,Si,2,0,2
841,Si,Si,No,No,No,Si,1,2,0
842,No,Si,No,Si,No,Si,2,1,9
843,Si,Si,No,No,No,Si,1,2,0
844,No,Si,No,No,No,Si,1,1,1
845,No,Si,No,Si,No,Si,2,1,9
846,Si,Si,No,Si,No,Si,2,0,2
847,Si,Si,No,No,No,Si,1,2,0
848,Si,Si,No,Si,No,Si,2,0,2
849,Si,Si,No,Si,No,Si,2,0,2
850,No,Si,Si,No,Si,Si,0,1,30
851,No,Si,Si,No,Si,Si,0,1,30
852,No,Si,No,No,Si,Si,0,1,13
853,Si,Si,No,No,Si,Si,0,2,4
854,Si,Si,No,No,Si,Si,0,2,4
855,Si,Si,No,Si,Si,Si,0,0,5
856,Si,Si,No,No,No,Si,1,2,0
857,Si,Si,No,No,Si,Si,0,2,4
858,Si,Si,No,No,No,Si,1,2,0
859,No,Si,Si,No,No,No,1,1,10
860,Si,Si,No,No,Si,No,0,2,14
861,Si,Si,No,No,No,No,1,2,23
862,Si,Si,Si,No,Si,Si,0,2,15
863,Si,Si,Si,Si,Si,Si,0,0,7
864,Si,Si,No,No,No,Si,1,2,0
865,Si,Si,No,Si,Si,Si,0,0,5
866,Si,Si,No,No,Si,Si,0,2,4
867,No,Si,No,Si,Si,Si,0,1,3
868,Si,Si,No,Si,Si,Si,0,0,5
869,Si,Si,No,No,Si,Si,0,2,4
870,No,Si,No,No,Si,Si,0,1,13
871,Si,Si,Si,No,Si,No,0,2,16
872,No,Si,No,No,Si,Si,0,1,13
873,Si,Si,No,No,Si,Si,0,2,4
874,No,Si,No,No,No,No,1,1,17
875,Si,Si,No,Si,Si,Si,0,0,5
876,Si,Si,No,Si,Si,Si,0,0,5
877,Si,Si,No,No,No,Si,1,2,0
878,No,Si,No,No,Si,No,0,1,24
879,No,Si,No,No,No,Si,1,1,1
880,Si,Si,No,No,Si,Si,0,2,4
881,Si,Si,No,No,Si,Si,0,2,4
882,Si,Si,No,Si,Si,Si,0,0,5
883,Si,Si,Si,No,Si,Si,0,2,15
884,Si,Si,No,Si,Si,Si,0,0,5
885,No,Si,No,Si,Si,Si,0,1,3
886,No,Si,No,No,Si,No,0,1,24
887,Si,Si,No,No,Si,Si,0,2,4
888,Si,Si,No,No,No,No,1,2,23
889,Si,Si,No,No,Si,Si,0,2,4
890,No,Si,No,No,No,No,1,1,17
891,Si,Si,Si,Si,No,Si,2,0,20
892,No,Si,No,Si,No,Si,2,1,9
893,Si,Si,No,Si,Si,Si,0,0,5
894,Si,Si,No,Si,No,Si,2,0,2
895,Si,Si,No,Si,No,Si,2,0,2
896,Si,Si,No,Si,Si,Si,0,0,5
897,Si,Si,No,Si,No,Si,2,0,2
898,Si,Si,No,No,No,Si,1,2,0
899,Si,Si,Si,Si,Si,Si,0,0,7
900,No,Si,No,Si,No,Si,2,1,9
901,No,Si,No,Si,Si,Si,0,1,3
902,Si,Si,No,Si,No,Si,2,0,2
903,No,Si,No,No,No,Si,1,1,1
904,No,No,Si,No,No,Si,1,1,40
905,Si,Si,No,Si,No,Si,2,0,2
906,No,Si,No,No,Si,No,0,1,24
907,Si,Si,No,No,Si,Si,0,2,4
908,No,Si,No,Si,No,Si,2,1,9
909,No,Si,No,No,No,Si,1,1,1
910,Si,Si,No,Si,No,Si,2,0,2
911,Si,Si,No,No,No,Si,1,2,0
912,Si,Si,No,No,No,Si,1,2,0
913,No,Si,No,Si,No,Si,2,1,9
914,Si,Si,No,No,No,Si,1,2,0
915,Si,Si,No,No,No,Si,1,2,0
916,Si,Si,No,No,No,Si,1,2,0
917,Si,Si,Si,Si,No,Si,2,0,20
918,No,Si,No,Si,No,Si,2,1,9
919,Si,Si,No,Si,No,Si,2,0,2
920,No,Si,No,Si,No,Si,2,1,9
921,No,No,Si,Si,No,No,2,1,41
922,Si,No,No,No,No,Si,1,2,6
923,No,Si,No,No,No,Si,1,1,1
924,Si,Si,Si,No,No,Si,1,2,12
925,Si,Si,No,Si,No,Si,2,0,2
926,Si,Si,No,No,No,Si,1,2,0
927,No,Si,No,No,No,Si,1,1,1
928,Si,Si,No,No,No,Si,1,2,0
929,Si,Si,No,Si,No,Si,2,0,2
930,No,Si,No,No,No,No,1,1,17
931,Si,Si,No,Si,No,Si,2,0,2
932,Si,Si,No,No,No,Si,1,2,0
933,Si,Si,No,Si,No,Si,2,0,2
934,Si,Si,No,No,No,Si,1,2,0
935,Si,Si,No,Si,Si,Si,0,0,5
936,Si,Si,No,Si,Si,Si,0,0,5
937,Si,Si,No,Si,Si,Si,0,0,5
938,Si,Si,No,No,Si,Si,0,2,4
939,Si,Si,Si,Si,Si,Si,0,0,7
940,No,Si,No,No,Si,Si,0,1,13
941,No,Si,No,No,Si,No,0,1,24
942,No,Si,Si,No,Si,No,0,1,27
943,Si,Si,No,Si,Si,Si,0,0,5
944,No,Si,No,Si,No,Si,2,1,9
945,No,Si,No,Si,Si,Si,0,1,3
946,No,Si,No,No,Si,Si,0,1,13
947,Si,Si,No,No,Si,Si,0,2,4
948,Si,No,No,No,Si,Si,0,2,26
949,No,Si,No,No,Si,No,0,1,24
950,Si,No,No,Si,No,No,2,0,42
951,Si,Si,No,Si,Si,Si,0,0,5
952,No,Si,No,No,Si,Si,0,1,13
953,Si,Si,Si,Si,No,Si,2,0,20
954,Si,No,No,No,No,Si,1,2,6
955,Si,Si,No,Si,No,Si,2,0,2
956,Si,Si,No,No,Si,Si,0,2,4
957,Si,Si,No,No,No,Si,1,2,0
958,Si,Si,No,Si,No,Si,2,0,2
959,Si,Si,No,No,No,Si,1,2,0
960,Si,Si,No,Si,No,Si,2,0,2
961,No,Si,No,No,No,Si,1,1,1
962,Si,Si,No,Si,No,Si,2,0,2
963,Si,Si,No,Si,No,Si,2,0,2
964,No,Si,No,No,No,Si,1,1,1
965,Si,Si,No,Si,No,Si,2,0,2
966,Si,Si,Si,No,No,Si,1,2,12
967,No,Si,No,Si,No,Si,2,1,9
968,Si,Si,No,Si,No,Si,2,0,2
969,No,Si,No,No,No,Si,1,1,1
970,Si,Si,No,No,No,Si,1,2,0
971,Si,Si,No,Si,Si,Si,0,0,5
972,Si,Si,No,No,Si,Si,0,2,4
973,Si,Si,No,No,No,Si,1,2,0
974,Si,Si,No,No,No,Si,1,2,0
975,Si,Si,No,No,No,Si,1,2,0
976,Si,Si,No,Si,Si,Si,0,0,5
977,Si,Si,No,No,No,Si,1,2,0
978,Si,Si,No,No,No,Si,1,2,0
979,Si,Si,No,No,No,Si,1,2,0
980,Si,Si,No,No,No,Si,1,2,0
981,Si,Si,No,No,No,Si,1,2,0
982,Si,Si,No,Si,No,Si,2,0,2
983,Si,Si,No,No,No,Si,1,2,0
984,Si,Si,No,No,Si,Si,0,2,4
985,Si,Si,No,No,No,Si,1,2,0
986,No,Si,No,No,No,Si,1,1,1
987,No,Si,No,No,No,Si,1,1,1
988,Si,Si,No,No,No,Si,1,2,0
989,Si,Si,No,No,Si,Si,0,2,4
990,No,Si,No,No,No,Si,1,1,1
991,No,Si,No,No,No,Si,1,1,1
992,Si,Si,No,Si,No,Si,2,0,2
993,Si,Si,No,Si,No,Si,2,0,2
994,No,Si,No,No,No,Si,1,1,1
995,Si,Si,No,Si,No,Si,2,0,2
996,Si,Si,No,No,No,Si,1,2,0
997,Si,Si,No,Si,No,Si,2,0,2
998,Si,Si,No,No,No,Si,1,2,0
999,Si,Si,No,No,No,Si,1,2,0
1000,No,No,Si,No,No,No,1,1,21
1001,No,Si,No,No,Si,Si,0,1,13
1002,Si,Si,No,No,Si,Si,0,2,4
1003,No,Si,Si,No,Si,No,0,1,27
1004,Si,Si,Si,No,Si,Si,0,2,15
1005,Si,Si,No,Si,Si,Si,0,0,5
1006,Si,Si,No,No,Si,Si,0,2,4
1007,Si,Si,No,No,Si,Si,0,2,4
1008,Si,Si,No,No,Si,No,0,2,14
1009,Si,Si,No,No,Si,Si,0,2,4
1010,Si,Si,No,No,Si,Si,0,2,4
1011,No,Si,No,No,Si,Si,0,1,13
1012,Si,Si,Si,No,Si,Si,0,2,15
1013,No,No,No,No,No,No,1,1,22
1014,No,Si,No,Si,Si,Si,0,1,3
1015,No,Si,No,No,Si,Si,0,1,13
1016,Si,Si,No,Si,Si,Si,0,0,5
1017,Si,No,No,No,Si,Si,0,2,26
1018,Si,Si,No,No,Si,Si,0,2,4
1019,Si,Si,Si,No,Si,Si,0,2,15
1020,Si,Si,No,Si,Si,Si,0,0,5
1021,Si,Si,No,No,Si,Si,0,2,4
1022,No,Si,No,No,Si,Si,0,1,13
1023,No,Si,No,No,Si,Si,0,1,13
1024,Si,Si,No,Si,No,No,2,0,43
1025,Si,Si,No,Si,Si,No,0,0,35
1026,No,Si,No,No,No,No,1,1,17
1027,Si,Si,Si,Si,Si,Si,0,0,7
1028,No,Si,No,Si,Si,Si,0,1,3
1029,No,Si,No,No,No,No,1,1,17
1030,No,Si,No,No,Si,No,0,1,24
1031,Si,No,No,No,Si,Si,0,2,26
1032,No,Si,Si,No,Si,Si,0,1,30
1033,No,No,No,No,Si,No,0,1,38
1034,No,No,No,Si,Si,No,0,1,44
1035,Si,Si,No,Si,Si,Si,0,0,5
1036,Si,Si,No,Si,Si,Si,0,0,5
1037,Si,Si,Si,Si,No,Si,2,0,20
1038,Si,Si,Si,No,No,Si,1,2,12
1039,No,Si,No,Si,No,Si,2,1,9
1040,Si,Si,Si,Si,Si,Si,0,0,7
1041,Si,Si,No,Si,No,Si,2,0,2
1042,Si,Si,No,Si,No,Si,2,0,2
1043,Si,Si,No,Si,No,Si,2,0,2
1044,Si,Si,No,Si,No,Si,2,0,2
1045,Si,Si,No,Si,No,Si,2,0,2
1046,Si,Si,No,No,No,Si,1,2,0
1047,Si,Si,No,Si,No,Si,2,0,2
1048,No,Si,No,Si,No,Si,2,1,9
1049,Si,Si,No,No,No,Si,1,2,0
1050,Si,Si,No,Si,No,Si,2,0,2
1051,Si,Si,No,No,No,Si,1,2,0
1052,Si,Si,No,Si,No,Si,2,0,2
1053,Si,Si,No,No,No,Si,1,2,0
1054,Si,Si,No,No,No,Si,1,2,0
1055,Si,Si,No,No,No,Si,1,2,0
1056,Si,Si,Si,Si,No,Si,2,0,20
1057,Si,Si,No,No,No,Si,1,2,0
1058,Si,Si,No,Si,No,Si,2,0,2
1059,Si,Si,No,No,No,Si,1,2,0
1060,Si,Si,No,No,No,Si,1,2,0
1061,Si,Si,No,No,No,Si,1,2,0
1062,No,Si,No,Si,No,Si,2,1,9
1063,Si,Si,No,Si,No,Si,2,0,2
1064,Si,Si,No,No,No,No,1,2,23
1065,Si,Si,No,Si,Si,Si,0,0,5
1066,No,Si,No,No,No,Si,1,1,1
1067,No,Si,No,No,No,No,1,1,17
1068,Si,Si,Si,Si,No,Si,2,0,20
1069,Si,Si,No,No,No,Si,1,2,0
1070,No,Si,No,Si,No,Si,2,1,9
1071,Si,Si,No,No,Si,Si,0,2,4
1072,Si,Si,No,No,Si,Si,0,2,4
1073,Si,Si,Si,Si,Si,Si,0,0,7
1074,Si,Si,No,No,Si,Si,0,2,4
1075,Si,Si,No,No,Si,Si,0,2,4
1076,Si,Si,No,Si,Si,Si,0,0,5
1077,Si,Si,Si,No,Si,No,0,2,16
1078,No,Si,No,Si,Si,No,0,1,32
1079,Si,Si,No,No,Si,Si,0,2,4
1080,Si,Si,No,No,Si,Si,0,2,4
1081,Si,Si,No,Si,Si,Si,0,0,5
1082,Si,Si,No,No,Si,Si,0,2,4
1083,Si,Si,No,No,Si,Si,0,2,4
1084,No,Si,Si,No,Si,Si,0,1,30
1085,Si,Si,No,No,Si,Si,0,2,4
1086,No,No,No,No,No,No,1,1,22
1087,Si,Si,No,No,Si,No,0,2,14
1088,Si,Si,Si,No,Si,Si,0,2,15
1089,Si,Si,Si,No,Si,Si,0,2,15
1090,Si,Si,No,No,Si,Si,0,2,4
1091,Si,Si,No,No,Si,Si,0,2,4
1092,Si,Si,No,No,No,Si,1,2,0
1093,No,Si,No,No,No,Si,1,1,1
1094,Si,Si,No,No,No,Si,1,2,0
1095,Si,Si,No,No,No,Si,1,2,0
1096,Si,Si,No,No,Si,Si,0,2,4
1097,Si,Si,No,Si,No,Si,2,0,2
1098,Si,Si,No,Si,No,Si,2,0,2
1099,Si,Si,No,No,No,Si,1,2,0
1100,Si,Si,No,No,No,Si,1,2,0
1101,Si,Si,No,No,No,Si,1,2,0
1102,Si,Si,No,No,No,Si,1,2,0
1103,Si,Si,No,Si,No,Si,2,0,2
1104,Si,Si,No,No,Si,Si,0,2,4
1105,Si,Si,No,Si,No,Si,2,0,2
1106,Si,Si,No,Si,No,Si,2,0,2
1107,No,Si,No,No,No,Si,1,1,1
1108,No,Si,Si,No,No,Si,1,1,11
1109,Si,Si,No,Si,Si,Si,0,0,5
1110,Si,Si,No,No,No,Si,1,2,0
1111,Si,Si,Si,Si,Si,Si,0,0,7
1112,Si,Si,No,Si,Si,Si,0,0,5
1113,Si,Si,No,No,No,Si,1,2,0
1114,Si,Si,No,No,No,Si,1,2,0
1115,Si,Si,No,No,No,Si,1,2,0
1116,No,Si,No,No,No,Si,1,1,1
1117,Si,Si,No,No,No,Si,1,2,0
1118,Si,Si,No,No,No,Si,1,2,0
1119,Si,Si,No,No,No,Si,1,2,0
1120,Si,Si,No,No,No,Si,1,2,0
1121,No,Si,No,No,No,Si,1,1,1
1122,Si,Si,Si,No,No,Si,1,2,12
1123,Si,Si,No,No,Si,Si,0,2,4
1124,Si,Si,Si,Si,Si,Si,0,0,7
1125,Si,Si,Si,Si,Si,Si,0,0,7
1126,No,Si,No,No,Si,Si,0,1,13
1127,No,Si,Si,No,Si,No,0,1,27
1128,Si,Si,No,No,Si,Si,0,2,4
1129,Si,Si,No,No,Si,Si,0,2,4
1130,No,No,No,No,Si,No,0,1,38
1131,Si,Si,No,No,No,Si,1,2,0
1132,Si,Si,Si,Si,Si,Si,0,0,7
1133,No,Si,Si,No,No,No,1,1,10
1134,No,Si,No,Si,Si,Si,0,1,3
1135,Si,Si,No,No,Si,Si,0,2,4
1136,Si,Si,No,Si,No,Si,2,0,2
1137,No,Si,No,No,No,Si,1,1,1
1138,No,Si,No,No,No,Si,1,1,1
1139,No,Si,No,No,Si,Si,0,1,13
1140,No,Si,No,No,No,Si,1,1,1
1141,Si,Si,No,No,No,Si,1,2,0
1142,Si,Si,No,No,Si,Si,0,2,4
1143,No,Si,No,No,No,Si,1,1,1
1144,Si,Si,No,No,Si,Si,0,2,4
1145,No,Si,No,No,Si,Si,0,1,13
1146,Si,Si,No,No,Si,Si,0,2,4
1147,No,Si,No,Si,Si,Si,0,1,3
1148,Si,Si,No,No,Si,Si,0,2,4
1149,Si,Si,No,No,Si,Si,0,2,4
1150,No,Si,No,No,Si,Si,0,1,13
1151,No,Si,No,No,Si,Si,0,1,13
1152,Si,Si,No,Si,Si,Si,0,0,5
1153,No,Si,No,No,Si,Si,0,1,13
1154,Si,Si,Si,No,Si,Si,0,2,15
1155,Si,Si,No,Si,Si,Si,0,0,5
1156,Si,Si,No,No,Si,Si,0,2,4
1157,Si,Si,Si,No,Si,Si,0,2,15
1158,Si,Si,No,No,Si,Si,0,2,4
1159,Si,Si,No,No,Si,Si,0,2,4
1160,Si,Si,No,Si,Si,No,0,0,35
1161,Si,Si,No,No,Si,No,0,2,14
1162,No,Si,No,No,Si,No,0,1,24
1163,Si,Si,No,No,Si,Si,0,2,4
1164,No,Si,No,No,No,Si,1,1,1
1165,Si,Si,No,No,No,Si,1,2,0
1166,Si,Si,No,No,No,Si,1,2,0
1167,No,Si,No,Si,Si,Si,0,1,3
1168,No,Si,No,Si,Si,Si,0,1,3
1169,Si,Si,No,No,No,Si,1,2,0
1170,Si,Si,Si,No,No,Si,1,2,12
1171,No,Si,No,Si,No,Si,2,1,9
1172,Si,Si,No,No,No,Si,1,2,0
1173,No,Si,No,No,No,No,1,1,17
1174,Si,Si,No,Si,No,Si,2,0,2
1175,Si,Si,No,Si,No,Si,2,0,2
